date,股價,開盤價,收盤價,最高價,最低價,成交張數,成交筆數,成交金額,成交均張,漲跌幅,買進_外陸資買進股數(不含外資自營商),賣出_外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),買進_投信買進股數,賣出_投信賣出股數,投信買賣超股數,買進_自營商買進股數(自行買賣+避險),賣出_自營商賣出股數(自行買賣+避險),自營商買賣超股數,三大法人買進股數,三大法人賣出股數,三大法人買賣超股數,累計_買進_外陸資買進股數(不含外資自營商),累計_賣出_外陸資賣出股數(不含外資自營商),累計_外陸資買賣超股數(不含外資自營商),累計_買進_投信買進股數,累計_賣出_投信賣出股數,累計_投信買賣超股數,累計_買進_自營商買進股數(自行買賣+避險),累計_賣出_自營商賣出股數(自行買賣+避險),累計_自營商買賣超股數,累計_三大法人買進股數,累計_三大法人賣出股數,累計_三大法人買賣超股數,融資_融資買進(張),融資_融資賣出(張),融資_融資現金償還(張),融資_增減(張),融資_融資今日餘額(張),融券_融券買進(張),融券_融券賣出(張),融券_融券償還(張),融券_增減(張),融券_融券今日餘額(張),資券互抵(張),累計_融資_融資買進(張),累計_融資_融資賣出(張),累計_融資_增減(張),累計_融券_融券買進(張),累計_融券_融券賣出(張),累計_融券_增減(張),借券賣出_當日賣出,借券賣出_當日還券,借券賣出_當日調整,借券賣出_增減,借券賣出_當日餘額,借券賣出_次一營業日可限額,累計_借券賣出_當日賣出,累計_借券賣出_當日還券,累計_借券賣出_增減,1-999(股),"1,000-5,000(股)","5,001-10,000(股)","10,001-15,000(股)","15,001-20,000(股)","20,001-30,000(股)","30,001-40,000(股)","40,001-50,000(股)","50,001-100,000(股)","100,001-200,000(股)","200,001-400,000(股)","400,001-600,000(股)","600,001-800,000(股)","800,001-1,000,000(股)","1,000,001(股)以上"
2020-03-30,75.85,74.7,75.85,76.15,74.05,13605.0,7322.0,1021517958.0,1.86,-0.75,633000.0,1075150.0,-442150.0,114000.0,0.0,114000.0,2910000.0,5651000.0,-2741000.0,3657000.0,6726150.0,-3069150.0,1190989441.0,1506910626.0,-315921185.0,52594000.0,47076000.0,5518000.0,897352952.0,1058860930.0,-161507978.0,2140936393.0,2612847556.0,-471911163.0,250.0,159.0,0.0,91.0,3288.0,100.0,19.0,1.0,-82.0,2372.0,33.0,55170.0,52046.0,2196.0,9373.0,12326.0,2115.0,838000.0,0.0,0.0,838000.0,25152000.0,2394496.0,100068000.0,79070000.0,20998000.0,1.02,17.39,7.46,3.4,2.69,2.97,1.89,1.49,3.39,2.42,1.75,0.78,0.39,0.76,52.12
2020-03-31,76.15,76.8,76.15,77.2,75.6,9764.0,5249.0,745847201.0,1.86,0.3,91000.0,493000.0,-402000.0,136000.0,0.0,136000.0,2141000.0,3168000.0,-1027000.0,2368000.0,3661000.0,-1293000.0,1191080441.0,1507403626.0,-316323185.0,52730000.0,47076000.0,5654000.0,899493952.0,1062028930.0,-162534978.0,2143304393.0,2616508556.0,-473204163.0,227.0,339.0,2.0,-114.0,3174.0,29.0,38.0,45.0,-36.0,2336.0,12.0,55397.0,52385.0,2082.0,9402.0,12364.0,2079.0,396000.0,21000.0,0.0,375000.0,25527000.0,2406155.0,100464000.0,79091000.0,21373000.0,1.02,17.39,7.46,3.4,2.69,2.97,1.89,1.49,3.39,2.42,1.75,0.78,0.39,0.76,52.12
2020-04-01,75.9,76.5,75.9,76.65,75.85,9948.0,4967.0,757960266.0,2.0,-0.25,458249.0,4492000.0,-4033751.0,54000.0,0.0,54000.0,2050000.0,905000.0,1145000.0,2562249.0,5397000.0,-2834751.0,1191538690.0,1511895626.0,-320356936.0,52784000.0,47076000.0,5708000.0,901543952.0,1062933930.0,-161389978.0,2145866642.0,2621905556.0,-476038914.0,193.0,163.0,15.0,15.0,3189.0,65.0,13.0,1.0,-53.0,2283.0,0.0,55590.0,52548.0,2097.0,9467.0,12377.0,2026.0,0.0,0.0,0.0,0.0,25527000.0,2397551.0,100464000.0,79091000.0,21373000.0,1.02,17.7,7.57,3.41,2.69,2.96,1.92,1.41,3.46,2.36,1.75,0.89,0.26,0.77,51.75
2020-04-06,77.05,76.95,77.05,77.1,75.75,12207.0,5824.0,935731083.0,2.1,1.15,1121000.0,893000.0,228000.0,168000.0,0.0,168000.0,2298000.0,3790000.0,-1492000.0,3587000.0,4683000.0,-1096000.0,1192659690.0,1512788626.0,-320128936.0,52952000.0,47076000.0,5876000.0,903841952.0,1066723930.0,-162881978.0,2149453642.0,2626588556.0,-477134914.0,156.0,277.0,6.0,-127.0,3062.0,31.0,24.0,0.0,-7.0,2276.0,11.0,55746.0,52825.0,1970.0,9498.0,12401.0,2019.0,25000.0,29000.0,0.0,-4000.0,25523000.0,2411753.0,100489000.0,79120000.0,21369000.0,1.02,17.7,7.57,3.41,2.69,2.96,1.92,1.41,3.46,2.36,1.75,0.89,0.26,0.77,51.75
2020-04-07,78.5,78.5,78.5,78.9,78.05,15302.0,8794.0,1200849513.0,1.74,1.45,65100.0,2208000.0,-2142900.0,129000.0,557000.0,-428000.0,3402000.0,1665000.0,1737000.0,3596100.0,4430000.0,-833900.0,1192724790.0,1514996626.0,-322271836.0,53081000.0,47633000.0,5448000.0,907243952.0,1068388930.0,-161144978.0,2153049742.0,2631018556.0,-477968814.0,720.0,458.0,0.0,262.0,3324.0,97.0,15.0,0.0,-82.0,2194.0,2.0,56466.0,53283.0,2232.0,9595.0,12416.0,1937.0,0.0,7000.0,0.0,-7000.0,25516000.0,2440965.0,100489000.0,79127000.0,21362000.0,1.02,17.7,7.57,3.41,2.69,2.96,1.92,1.41,3.46,2.36,1.75,0.89,0.26,0.77,51.75
2020-04-08,79.6,78.5,79.6,79.7,78.35,15230.0,8941.0,1205900652.0,1.7,1.1,90100.0,86000.0,4100.0,201000.0,325000.0,-124000.0,5589000.0,2060000.0,3529000.0,5880100.0,2471000.0,3409100.0,1192814890.0,1515082626.0,-322267736.0,53282000.0,47958000.0,5324000.0,912832952.0,1070448930.0,-157615978.0,2158929842.0,2633489556.0,-474559714.0,233.0,360.0,0.0,-127.0,3197.0,64.0,15.0,0.0,-49.0,2145.0,3.0,56699.0,53643.0,2105.0,9659.0,12431.0,1888.0,0.0,498000.0,0.0,-498000.0,25018000.0,2473730.0,100489000.0,79625000.0,20864000.0,1.02,17.7,7.57,3.41,2.69,2.96,1.92,1.41,3.46,2.36,1.75,0.89,0.26,0.77,51.75
2020-04-09,79.25,79.85,79.25,80.1,78.85,15650.0,8547.0,1242814448.0,1.83,-0.35,27000.0,1344001.0,-1317001.0,82000.0,0.0,82000.0,3268000.0,2495000.0,773000.0,3377000.0,3839001.0,-462001.0,1192841890.0,1516426627.0,-323584737.0,53364000.0,47958000.0,5406000.0,916100952.0,1072943930.0,-156842978.0,2162306842.0,2637328557.0,-475021715.0,110.0,206.0,0.0,-96.0,3101.0,155.0,4.0,0.0,-151.0,1994.0,0.0,56809.0,53849.0,2009.0,9814.0,12435.0,1737.0,64000.0,218000.0,0.0,-154000.0,24864000.0,2480657.0,100553000.0,79843000.0,20710000.0,1.02,17.7,7.57,3.41,2.69,2.96,1.92,1.41,3.46,2.36,1.75,0.89,0.26,0.77,51.75
2020-04-10,79.3,79.0,79.3,79.35,78.7,5824.0,3348.0,460693342.0,1.74,0.05,214000.0,73000.0,141000.0,66000.0,0.0,66000.0,384000.0,1757000.0,-1373000.0,664000.0,1830000.0,-1166000.0,1193055890.0,1516499627.0,-323443737.0,53430000.0,47958000.0,5472000.0,916484952.0,1074700930.0,-158215978.0,2162970842.0,2639158557.0,-476187715.0,82.0,75.0,36.0,-29.0,3072.0,13.0,4.0,0.0,-9.0,1985.0,1.0,56891.0,53924.0,1980.0,9827.0,12439.0,1728.0,105000.0,79000.0,0.0,26000.0,24890000.0,2470606.0,100658000.0,79922000.0,20736000.0,1.05,17.52,7.42,3.36,2.61,2.89,1.88,1.38,3.41,2.41,1.83,0.68,0.32,0.77,52.38
2020-04-13,78.8,79.0,78.8,79.4,78.55,7430.0,4389.0,586896106.0,1.69,-0.5,143000.0,687000.0,-544000.0,106000.0,0.0,106000.0,871000.0,2863000.0,-1992000.0,1120000.0,3550000.0,-2430000.0,1193198890.0,1517186627.0,-323987737.0,53536000.0,47958000.0,5578000.0,917355952.0,1077563930.0,-160207978.0,2164090842.0,2642708557.0,-478617715.0,100.0,226.0,0.0,-126.0,2946.0,12.0,12.0,0.0,0.0,1985.0,5.0,56991.0,54150.0,1854.0,9839.0,12451.0,1728.0,595000.0,7000.0,0.0,588000.0,25478000.0,2444523.0,101253000.0,79929000.0,21324000.0,1.05,17.52,7.42,3.36,2.61,2.89,1.88,1.38,3.41,2.41,1.83,0.68,0.32,0.77,52.38
2020-04-14,80.95,79.05,80.95,80.95,79.05,13121.0,7743.0,1054569152.0,1.69,2.15,2404036.0,34000.0,2370036.0,57000.0,0.0,57000.0,5702000.0,226000.0,5476000.0,8163036.0,260000.0,7903036.0,1195602926.0,1517220627.0,-321617701.0,53593000.0,47958000.0,5635000.0,923057952.0,1077789930.0,-154731978.0,2172253878.0,2642968557.0,-470714679.0,88.0,517.0,2.0,-431.0,2515.0,47.0,13.0,0.0,-34.0,1951.0,3.0,57079.0,54667.0,1423.0,9886.0,12464.0,1694.0,0.0,5000.0,0.0,-5000.0,25473000.0,2405968.0,101253000.0,79934000.0,21319000.0,1.05,17.52,7.42,3.36,2.61,2.89,1.88,1.38,3.41,2.41,1.83,0.68,0.32,0.77,52.38
2020-04-15,81.2,81.25,81.2,81.5,81.0,17361.0,7137.0,1410800897.0,2.43,0.25,1745125.0,307000.0,1438125.0,28000.0,0.0,28000.0,6234000.0,5013000.0,1221000.0,8007125.0,5320000.0,2687125.0,1197348051.0,1517527627.0,-320179576.0,53621000.0,47958000.0,5663000.0,929291952.0,1082802930.0,-153510978.0,2180261003.0,2648288557.0,-468027554.0,99.0,129.0,35.0,-65.0,2450.0,62.0,27.0,0.0,-35.0,1916.0,2.0,57178.0,54796.0,1358.0,9948.0,12491.0,1659.0,110000.0,111000.0,0.0,-1000.0,25472000.0,2370857.0,101363000.0,80045000.0,21318000.0,1.05,17.52,7.42,3.36,2.61,2.89,1.88,1.38,3.41,2.41,1.83,0.68,0.32,0.77,52.38
2020-04-16,80.8,80.2,80.8,81.1,80.05,12409.0,6925.0,1001483225.0,1.79,-0.4,2692000.0,208000.0,2484000.0,35000.0,0.0,35000.0,2765000.0,1623000.0,1142000.0,5492000.0,1831000.0,3661000.0,1200040051.0,1517735627.0,-317695576.0,53656000.0,47958000.0,5698000.0,932056952.0,1084425930.0,-152368978.0,2185753003.0,2650119557.0,-464366554.0,92.0,56.0,2.0,34.0,2484.0,53.0,20.0,1.0,-34.0,1882.0,3.0,57270.0,54852.0,1392.0,10001.0,12511.0,1625.0,0.0,176000.0,0.0,-176000.0,25296000.0,2375315.0,101363000.0,80221000.0,21142000.0,1.05,17.52,7.42,3.36,2.61,2.89,1.88,1.38,3.41,2.41,1.83,0.68,0.32,0.77,52.38
2020-04-17,83.25,83.0,83.25,84.0,82.7,34532.0,11524.0,2879398225.0,3.0,2.45,18974059.0,46344.0,18927715.0,80000.0,0.0,80000.0,8058000.0,1927000.0,6131000.0,27112059.0,1973344.0,25138715.0,1219014110.0,1517781971.0,-298767861.0,53736000.0,47958000.0,5778000.0,940114952.0,1086352930.0,-146237978.0,2212865062.0,2652092901.0,-439227839.0,212.0,812.0,0.0,-600.0,1884.0,67.0,18.0,109.0,-158.0,1724.0,2.0,57482.0,55664.0,792.0,10068.0,12529.0,1467.0,68000.0,201000.0,0.0,-133000.0,25163000.0,2462297.0,101431000.0,80422000.0,21009000.0,1.1,17.99,7.55,3.38,2.65,2.93,1.92,1.41,3.44,2.5,1.79,0.81,0.34,0.53,51.58
2020-04-20,83.0,83.25,83.0,83.5,82.8,12336.0,5638.0,1025144071.0,2.19,-0.25,3828101.0,72000.0,3756101.0,55000.0,0.0,55000.0,2162000.0,2310000.0,-148000.0,6045101.0,2382000.0,3663101.0,1222842211.0,1517853971.0,-295011760.0,53791000.0,47958000.0,5833000.0,942276952.0,1088662930.0,-146385978.0,2218910163.0,2654474901.0,-435564738.0,93.0,62.0,0.0,31.0,1915.0,35.0,0.0,1.0,-36.0,1688.0,30.0,57575.0,55726.0,823.0,10103.0,12529.0,1431.0,0.0,0.0,0.0,0.0,25163000.0,2470800.0,101431000.0,80422000.0,21009000.0,1.1,17.99,7.55,3.38,2.65,2.93,1.92,1.41,3.44,2.5,1.79,0.81,0.34,0.53,51.58
2020-04-21,80.6,82.65,80.6,82.65,80.5,21082.0,11037.0,1712306057.0,1.91,-2.4,373000.0,1257000.0,-884000.0,133000.0,0.0,133000.0,5330000.0,7076000.0,-1746000.0,5836000.0,8333000.0,-2497000.0,1223215211.0,1519110971.0,-295895760.0,53924000.0,47958000.0,5966000.0,947606952.0,1095738930.0,-148131978.0,2224746163.0,2662807901.0,-438061738.0,280.0,143.0,0.0,137.0,2052.0,38.0,0.0,598.0,-636.0,1052.0,3.0,57855.0,55869.0,960.0,10141.0,12529.0,795.0,100000.0,300000.0,0.0,-200000.0,24963000.0,2484087.0,101531000.0,80722000.0,20809000.0,1.1,17.99,7.55,3.38,2.65,2.93,1.92,1.41,3.44,2.5,1.79,0.81,0.34,0.53,51.58
2020-04-22,80.6,80.0,80.6,80.6,79.5,10896.0,5607.0,871604621.0,1.94,0.0,2000.0,3728000.0,-3726000.0,34000.0,0.0,34000.0,1066000.0,2605000.0,-1539000.0,1102000.0,6333000.0,-5231000.0,1223217211.0,1522838971.0,-299621760.0,53958000.0,47958000.0,6000000.0,948672952.0,1098343930.0,-149670978.0,2225848163.0,2669140901.0,-443292738.0,414.0,305.0,3.0,106.0,2158.0,36.0,41.0,0.0,5.0,1057.0,2.0,58269.0,56174.0,1066.0,10177.0,12570.0,800.0,100000.0,544000.0,0.0,-444000.0,24519000.0,2427960.0,101631000.0,81266000.0,20365000.0,1.1,17.99,7.55,3.38,2.65,2.93,1.92,1.41,3.44,2.5,1.79,0.81,0.34,0.53,51.58
2020-04-23,80.9,81.15,80.9,82.0,80.3,13298.0,5546.0,1078973188.0,2.4,0.3,399150.0,1281000.0,-881850.0,32000.0,0.0,32000.0,4138000.0,4656000.0,-518000.0,4569150.0,5937000.0,-1367850.0,1223616361.0,1524119971.0,-300503610.0,53990000.0,47958000.0,6032000.0,952810952.0,1102999930.0,-150188978.0,2230417313.0,2675077901.0,-444660588.0,198.0,178.0,1.0,19.0,2177.0,13.0,26.0,0.0,13.0,1070.0,5.0,58467.0,56352.0,1085.0,10190.0,12596.0,813.0,554000.0,65000.0,0.0,489000.0,25008000.0,2393009.0,102185000.0,81331000.0,20854000.0,1.1,17.99,7.55,3.38,2.65,2.93,1.92,1.41,3.44,2.5,1.79,0.81,0.34,0.53,51.58
2020-04-24,80.9,80.8,80.9,81.0,80.45,5764.0,3025.0,466004912.0,1.91,0.0,647037.0,683000.0,-35963.0,17000.0,0.0,17000.0,269000.0,3245000.0,-2976000.0,933037.0,3928000.0,-2994963.0,1224263398.0,1524802971.0,-300539573.0,54007000.0,47958000.0,6049000.0,953079952.0,1106244930.0,-153164978.0,2231350350.0,2679005901.0,-447655551.0,35.0,146.0,0.0,-111.0,2066.0,4.0,18.0,0.0,14.0,1084.0,2.0,58502.0,56498.0,974.0,10194.0,12614.0,827.0,0.0,0.0,0.0,0.0,25008000.0,2361202.0,102185000.0,81331000.0,20854000.0,1.13,18.38,7.75,3.44,2.74,3.04,1.87,1.47,3.55,2.53,1.85,0.74,0.35,0.54,50.55
2020-04-27,82.55,82.15,82.55,82.6,81.65,13917.0,5005.0,1144296195.0,2.78,1.65,1919089.0,220000.0,1699089.0,0.0,0.0,0.0,7702000.0,2781000.0,4921000.0,9621089.0,3001000.0,6620089.0,1226182487.0,1525022971.0,-298840484.0,54007000.0,47958000.0,6049000.0,960781952.0,1109025930.0,-148243978.0,2240971439.0,2682006901.0,-441035462.0,67.0,289.0,0.0,-222.0,1844.0,14.0,15.0,0.0,1.0,1085.0,8.0,58569.0,56787.0,752.0,10208.0,12629.0,828.0,0.0,0.0,0.0,0.0,25008000.0,2257894.0,102185000.0,81331000.0,20854000.0,1.13,18.38,7.75,3.44,2.74,3.04,1.87,1.47,3.55,2.53,1.85,0.74,0.35,0.54,50.55
2020-04-28,82.55,82.9,82.55,82.9,82.0,7556.0,4044.0,622421135.0,1.87,0.0,15006.0,748000.0,-732994.0,160000.0,0.0,160000.0,1938000.0,1405000.0,533000.0,2113006.0,2153000.0,-39994.0,1226197493.0,1525770971.0,-299573478.0,54167000.0,47958000.0,6209000.0,962719952.0,1110430930.0,-147710978.0,2243084445.0,2684159901.0,-441075456.0,154.0,117.0,1.0,36.0,1880.0,13.0,5.0,0.0,-8.0,1077.0,0.0,58723.0,56904.0,788.0,10221.0,12634.0,820.0,0.0,6000.0,0.0,-6000.0,25002000.0,2104067.0,102185000.0,81337000.0,20848000.0,1.13,18.38,7.75,3.44,2.74,3.04,1.87,1.47,3.55,2.53,1.85,0.74,0.35,0.54,50.55
2020-04-29,83.7,83.05,83.7,83.9,82.95,11874.0,5582.0,992546626.0,2.13,1.15,3837251.0,2000.0,3835251.0,122000.0,0.0,122000.0,3670000.0,2343000.0,1327000.0,7629251.0,2345000.0,5284251.0,1230034744.0,1525772971.0,-295738227.0,54289000.0,47958000.0,6331000.0,966389952.0,1112773930.0,-146383978.0,2250713696.0,2686504901.0,-435791205.0,109.0,317.0,3.0,-211.0,1669.0,34.0,5.0,0.0,-29.0,1048.0,0.0,58832.0,57221.0,577.0,10255.0,12639.0,791.0,0.0,200000.0,0.0,-200000.0,24802000.0,2030934.0,102185000.0,81537000.0,20648000.0,1.13,18.38,7.75,3.44,2.74,3.04,1.87,1.47,3.55,2.53,1.85,0.74,0.35,0.54,50.55
2020-04-30,85.5,84.45,85.5,85.5,84.4,18785.0,8305.0,1597420751.0,2.26,1.8,8120000.0,1000.0,8119000.0,0.0,0.0,0.0,3429000.0,3399000.0,30000.0,11549000.0,3400000.0,8149000.0,1238154744.0,1525773971.0,-287619227.0,54289000.0,47958000.0,6331000.0,969818952.0,1116172930.0,-146353978.0,2262262696.0,2689904901.0,-427642205.0,194.0,226.0,0.0,-32.0,1637.0,66.0,0.0,0.0,-66.0,982.0,0.0,59026.0,57447.0,545.0,10321.0,12639.0,725.0,0.0,7000.0,0.0,-7000.0,24795000.0,1923065.0,102185000.0,81544000.0,20641000.0,1.16,18.21,7.7,3.39,2.69,3.0,1.81,1.48,3.48,2.43,1.87,0.69,0.29,0.71,51.02
2020-05-04,83.0,82.4,83.0,83.3,82.2,15648.0,8848.0,1296408090.0,1.77,-2.5,203124.0,6522000.0,-6318876.0,38000.0,0.0,38000.0,1518000.0,3257000.0,-1739000.0,1759124.0,9779000.0,-8019876.0,1238357868.0,1532295971.0,-293938103.0,54327000.0,47958000.0,6369000.0,971336952.0,1119429930.0,-148092978.0,2264021820.0,2699683901.0,-435662081.0,403.0,77.0,2.0,324.0,1961.0,46.0,0.0,0.0,-46.0,936.0,9.0,59429.0,57524.0,869.0,10367.0,12639.0,679.0,0.0,0.0,0.0,0.0,24795000.0,1819258.0,102185000.0,81544000.0,20641000.0,1.16,18.21,7.7,3.39,2.69,3.0,1.81,1.48,3.48,2.43,1.87,0.69,0.29,0.71,51.02
2020-05-05,83.4,83.5,83.4,83.8,83.0,7810.0,3986.0,651512279.0,1.96,0.4,2299000.0,263000.0,2036000.0,112000.0,0.0,112000.0,533000.0,2005000.0,-1472000.0,2944000.0,2268000.0,676000.0,1240656868.0,1532558971.0,-291902103.0,54439000.0,47958000.0,6481000.0,971869952.0,1121434930.0,-149564978.0,2266965820.0,2701951901.0,-434986081.0,135.0,136.0,0.0,-1.0,1960.0,5.0,36.0,0.0,31.0,967.0,0.0,59564.0,57660.0,868.0,10372.0,12675.0,710.0,0.0,1305000.0,0.0,-1305000.0,23490000.0,1618499.0,102185000.0,82849000.0,19336000.0,1.16,18.21,7.7,3.39,2.69,3.0,1.81,1.48,3.48,2.43,1.87,0.69,0.29,0.71,51.02
2020-05-06,83.5,83.3,83.5,83.75,82.6,6142.0,3610.0,511218824.0,1.7,0.1,770150.0,663000.0,107150.0,60000.0,70000.0,-10000.0,532000.0,2202000.0,-1670000.0,1362150.0,2935000.0,-1572850.0,1241427018.0,1533221971.0,-291794953.0,54499000.0,48028000.0,6471000.0,972401952.0,1123636930.0,-151234978.0,2268327970.0,2704886901.0,-436558931.0,52.0,92.0,6.0,-46.0,1914.0,25.0,10.0,0.0,-15.0,952.0,2.0,59616.0,57752.0,822.0,10397.0,12685.0,695.0,131000.0,500000.0,0.0,-369000.0,23121000.0,1502606.0,102316000.0,83349000.0,18967000.0,1.16,18.21,7.7,3.39,2.69,3.0,1.81,1.48,3.48,2.43,1.87,0.69,0.29,0.71,51.02
2020-05-07,83.85,83.5,83.85,84.15,83.3,6140.0,3429.0,514715030.0,1.79,0.35,6000.0,835000.0,-829000.0,91000.0,55000.0,36000.0,2705000.0,980000.0,1725000.0,2802000.0,1870000.0,932000.0,1241433018.0,1534056971.0,-292623953.0,54590000.0,48083000.0,6507000.0,975106952.0,1124616930.0,-149509978.0,2271129970.0,2706756901.0,-435626931.0,54.0,89.0,0.0,-35.0,1879.0,6.0,9.0,0.0,3.0,955.0,0.0,59670.0,57841.0,787.0,10403.0,12694.0,698.0,13000.0,0.0,0.0,13000.0,23134000.0,1448192.0,102329000.0,83349000.0,18980000.0,1.16,18.21,7.7,3.39,2.69,3.0,1.81,1.48,3.48,2.43,1.87,0.69,0.29,0.71,51.02
2020-05-08,84.35,84.6,84.35,84.75,84.0,6034.0,3530.0,508981564.0,1.71,0.5,614000.0,820035.0,-206035.0,42000.0,205000.0,-163000.0,2187000.0,970000.0,1217000.0,2843000.0,1995035.0,847965.0,1242047018.0,1534877006.0,-292829988.0,54632000.0,48288000.0,6344000.0,977293952.0,1125586930.0,-148292978.0,2273972970.0,2708751936.0,-434778966.0,89.0,158.0,0.0,-69.0,1810.0,7.0,9.0,0.0,2.0,957.0,0.0,59759.0,57999.0,718.0,10410.0,12703.0,700.0,0.0,0.0,0.0,0.0,23134000.0,1378449.0,102329000.0,83349000.0,18980000.0,1.18,18.44,7.79,3.39,2.75,3.03,1.8,1.49,3.51,2.43,1.89,0.67,0.35,0.71,50.5
2020-05-11,85.05,85.0,85.05,85.4,84.7,6655.0,4065.0,566557718.0,1.64,0.7,217000.0,155030.0,61970.0,67000.0,86000.0,-19000.0,2089000.0,1221000.0,868000.0,2373000.0,1462030.0,910970.0,1242264018.0,1535032036.0,-292768018.0,54699000.0,48374000.0,6325000.0,979382952.0,1126807930.0,-147424978.0,2276345970.0,2710213966.0,-433867996.0,140.0,186.0,12.0,-58.0,1752.0,10.0,3.0,0.0,-7.0,950.0,3.0,59899.0,58185.0,660.0,10420.0,12706.0,693.0,0.0,0.0,0.0,0.0,23134000.0,1291675.0,102329000.0,83349000.0,18980000.0,1.18,18.44,7.79,3.39,2.75,3.03,1.8,1.49,3.51,2.43,1.89,0.67,0.35,0.71,50.5
2020-05-12,84.05,84.6,84.05,84.6,83.65,11549.0,6496.0,970944184.0,1.78,-1.0,21150.0,6853000.0,-6831850.0,72000.0,116000.0,-44000.0,1699000.0,2019000.0,-320000.0,1792150.0,8988000.0,-7195850.0,1242285168.0,1541885036.0,-299599868.0,54771000.0,48490000.0,6281000.0,981081952.0,1128826930.0,-147744978.0,2278138120.0,2719201966.0,-441063846.0,203.0,62.0,0.0,141.0,1893.0,11.0,2.0,0.0,-9.0,941.0,1.0,60102.0,58247.0,801.0,10431.0,12708.0,684.0,0.0,0.0,0.0,0.0,23134000.0,1266120.0,102329000.0,83349000.0,18980000.0,1.18,18.44,7.79,3.39,2.75,3.03,1.8,1.49,3.51,2.43,1.89,0.67,0.35,0.71,50.5
2020-05-13,84.3,83.7,84.3,84.4,83.6,4967.0,2672.0,417187216.0,1.86,0.25,0.0,1981000.0,-1981000.0,0.0,0.0,0.0,1836000.0,594000.0,1242000.0,1836000.0,2575000.0,-739000.0,1242285168.0,1543866036.0,-301580868.0,54771000.0,48490000.0,6281000.0,982917952.0,1129420930.0,-146502978.0,2279974120.0,2721776966.0,-441802846.0,60.0,94.0,2.0,-36.0,1857.0,1.0,6.0,0.0,5.0,946.0,1.0,60162.0,58341.0,765.0,10432.0,12714.0,689.0,0.0,4000.0,0.0,-4000.0,23130000.0,1209498.0,102329000.0,83353000.0,18976000.0,1.18,18.44,7.79,3.39,2.75,3.03,1.8,1.49,3.51,2.43,1.89,0.67,0.35,0.71,50.5
2020-05-14,83.3,83.8,83.3,83.85,83.2,8743.0,4975.0,729929358.0,1.76,-1.0,10225.0,3873170.0,-3862945.0,0.0,0.0,0.0,1901000.0,1909000.0,-8000.0,1911225.0,5782170.0,-3870945.0,1242295393.0,1547739206.0,-305443813.0,54771000.0,48490000.0,6281000.0,984818952.0,1131329930.0,-146510978.0,2281885345.0,2727559136.0,-445673791.0,126.0,98.0,0.0,28.0,1885.0,11.0,14.0,0.0,3.0,949.0,0.0,60288.0,58439.0,793.0,10443.0,12728.0,692.0,0.0,0.0,0.0,0.0,23130000.0,1193289.0,102329000.0,83353000.0,18976000.0,1.18,18.44,7.79,3.39,2.75,3.03,1.8,1.49,3.51,2.43,1.89,0.67,0.35,0.71,50.5
2020-05-15,83.85,84.05,83.85,84.25,83.05,6190.0,3135.0,518392098.0,1.97,0.55,55095.0,408000.0,-352905.0,0.0,0.0,0.0,2727000.0,1358000.0,1369000.0,2782095.0,1766000.0,1016095.0,1242350488.0,1548147206.0,-305796718.0,54771000.0,48490000.0,6281000.0,987545952.0,1132687930.0,-145141978.0,2284667440.0,2729325136.0,-444657696.0,43.0,169.0,0.0,-126.0,1759.0,1.0,5.0,0.0,4.0,953.0,0.0,60331.0,58608.0,667.0,10444.0,12733.0,696.0,50000.0,0.0,0.0,50000.0,23180000.0,1181378.0,102379000.0,83353000.0,19026000.0,1.19,18.71,7.88,3.46,2.72,3.08,1.83,1.55,3.53,2.47,1.82,0.72,0.42,0.79,49.83
2020-05-18,83.15,83.05,83.15,83.45,82.8,8271.0,4054.0,687412937.0,2.04,-0.7,45000.0,2850000.0,-2805000.0,18000.0,0.0,18000.0,2330000.0,2899000.0,-569000.0,2393000.0,5749000.0,-3356000.0,1242395488.0,1550997206.0,-308601718.0,54789000.0,48490000.0,6299000.0,989875952.0,1135586930.0,-145710978.0,2287060440.0,2735074136.0,-448013696.0,125.0,37.0,0.0,88.0,1847.0,1.0,0.0,1.0,-2.0,951.0,0.0,60456.0,58645.0,755.0,10445.0,12733.0,694.0,21000.0,0.0,0.0,21000.0,23201000.0,1175790.0,102400000.0,83353000.0,19047000.0,1.19,18.71,7.88,3.46,2.72,3.08,1.83,1.55,3.53,2.47,1.82,0.72,0.42,0.79,49.83
2020-05-19,83.9,84.4,83.9,84.5,83.65,5477.0,3225.0,460004900.0,1.7,0.75,273119.0,373000.0,-99881.0,59000.0,0.0,59000.0,1742000.0,1124000.0,618000.0,2074119.0,1497000.0,577119.0,1242668607.0,1551370206.0,-308701599.0,54848000.0,48490000.0,6358000.0,991617952.0,1136710930.0,-145092978.0,2289134559.0,2736571136.0,-447436577.0,121.0,99.0,0.0,22.0,1869.0,7.0,17.0,0.0,10.0,961.0,0.0,60577.0,58744.0,777.0,10452.0,12750.0,704.0,0.0,0.0,0.0,0.0,23201000.0,1153358.0,102400000.0,83353000.0,19047000.0,1.19,18.71,7.88,3.46,2.72,3.08,1.83,1.55,3.53,2.47,1.82,0.72,0.42,0.79,49.83
